Target lang,Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2,relevance
eng,mkd,jpn,0.2488,30,24,0.0004528072498782,0.0094428706326723,204091.0,25335.0,8.055693704361557,0.8502871415102725,0.1514663046161441,21.286273215084268,1.0,0.81,0.7,0.6162,0.5839,0.5,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,0
eng,mkd,msa,0.0844,53,1,0.0035361442530907,0.013854070457844,5220.0,25335.0,0.2060390763765541,0.1694119212346993,0.1514663046161441,0.0140373365092917,1.0,0.73,0.7,0.0002,0.6737,1.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,0
eng,mkd,nld,0.2737,10,44,0.0046303236943215,0.0155757463378453,183767.0,25335.0,7.253483323465563,0.0582154548904811,0.1514663046161441,0.3790299568391687,0.8571,0.6,0.5,0.0002,0.5145,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,1
eng,mkd,hrv,0.2846,3,51,0.0035770149988486,0.0140940841936082,122091.0,25335.0,4.8190645352279455,0.1057535076881063,0.1514663046161441,0.091084300801616,0.5,0.68,0.4,0.0002,0.2983,0.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,8
eng,mkd,heb,0.2693,13,41,0.0020849830799026,0.0122673176685993,211820.0,25335.0,8.360765739096113,0.0974733490361831,0.1514663046161441,0.1270697405301652,1.0,0.65,0.6,0.0002,0.5654,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,0
eng,mkd,mon,0.226,47,7,0.005885765391216,0.0334265299782541,7607.0,25335.0,0.300256562068285,0.2306787779407957,0.1514663046161441,0.2734985876579571,1.0,0.73,0.7,0.0002,0.6737,1.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,0
eng,mkd,hin,0.2334,45,9,0.0026737679643785,0.012377003527446,18798.0,25335.0,0.7419775014801657,0.0903921291990705,0.1514663046161441,0.1625860067245837,0.875,0.71,0.6,0.5922,0.5579999999999999,0.3,0.8571,0.5731,0.5648,0.5687,0.5064,0.106,0
eng,bos,eus,0.0453,47,7,0.0058465801028434,0.029274077772923,5182.0,5664.0,0.9149011299435028,0.3089201877934272,0.2864072802025621,0.0061786710068644,1.0,0.64,0.8,0.6409999999999999,0.669,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,slk,0.182,8,46,0.0120306327269008,0.0506502395619438,61470.0,5664.0,10.852754237288137,0.1518981440419904,0.2864072802025621,0.2205644223815426,0.625,0.7,0.8,0.0002,0.0,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,3
eng,bos,mya,0.0479,45,9,0.0017790586284343,0.0149568671259231,21497.0,5664.0,3.795374293785311,0.5593295152337758,0.2864072802025621,0.9080499358639444,1.0,0.77,0.9,0.5228,0.624,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,kor,0.1412,31,23,0.0009387146454152,0.013624618275781,205640.0,5664.0,36.306497175141246,0.1549356682872115,0.2864072802025621,0.2107152021163096,1.0,0.67,0.8,0.6409999999999999,0.6737,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,lit,0.163,23,31,0.006310501164073,0.0350189712010947,41919.0,5664.0,7.400953389830509,0.2006074442648472,0.2864072802025621,0.0897438730997803,0.5,0.5,0.7,0.6409999999999999,0.6506,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ara,0.1639999999999999,20,34,0.0009465573135917,0.0108993484747001,214111.0,5664.0,37.802083333333336,0.0979378278071106,0.2864072802025621,0.4330258582527437,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ces,0.1881,5,49,0.0091788030840778,0.0492454822082841,103094.0,5664.0,18.201624293785308,0.1240775873034978,0.2864072802025621,0.3212386764012454,0.5714,0.46,0.7,0.0002,0.6784,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,6
eng,bos,epo,0.0402,52,2,0.0086885506227172,0.0326846307385229,6536.0,5664.0,1.1539548022598871,0.2440067115636564,0.2864072802025621,0.0219167046822106,1.0,0.69,0.7,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,fin,0.1265,35,19,0.004616619831393,0.027281220803488,24222.0,5664.0,4.2764830508474585,0.2896986479145289,0.2864072802025621,0.0001320640776656,1.0,0.55,0.7,0.5687,0.6506,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,sqi,0.1657,18,36,0.0114596576805652,0.0423929282868525,44525.0,5664.0,7.861052259887006,0.1192930932058459,0.2864072802025621,0.3404540733697174,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,vie,0.1733,9,45,0.0111956300927702,0.0343267860462234,171995.0,5664.0,30.366348870056505,0.0170320637529699,0.2864072802025621,0.8846004718311066,1.0,0.68,0.8,0.5456,0.6153,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,2
eng,bos,fra,0.1613,25,29,0.0056532176876016,0.0315972437767707,192304.0,5664.0,33.951977401129945,0.0453608738946853,0.2864072802025621,0.7083260530197946,0.9375,0.58,0.8,0.5456,0.6025,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,est,0.0608,41,13,0.0063860667634252,0.0275006235969069,10738.0,5664.0,1.8958333333333333,0.2789245014245014,0.2864072802025621,0.0006825865169719,1.0,0.42,0.4,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,mkd,0.1681,13,41,0.0029094622838685,0.0117990436564615,25335.0,5664.0,4.4729872881355925,0.1514663046161441,0.2864072802025621,0.2219829328708525,0.4286,0.55,0.8,0.0002,0.6737,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,swe,0.1652,19,35,0.0084887580049548,0.0394352180133109,56647.0,5664.0,10.001235875706218,0.0979344534469048,0.2864072802025621,0.4330413641958673,0.8571,0.53,0.7,0.0002,0.6153,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,pol,0.1689999999999999,11,43,0.0059824046920821,0.0444954697778329,176378.0,5664.0,31.14018361581921,0.1171314912318414,0.2864072802025621,0.3493185003693704,0.5,0.52,0.7,0.6162,0.6597,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,fas,0.1698,10,44,0.0017107737736036,0.011896731465015,150965.0,5664.0,26.653425141242927,0.0491403905263959,0.2864072802025621,0.6862876252811674,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,1
eng,bos,kur,0.1314,34,20,0.0009026434558349,0.0074538791229268,10440.0,5664.0,1.8432203389830508,0.2289167182626371,0.2864072802025621,0.0402925729677057,1.0,0.7,0.7,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,hun,0.15,29,25,0.0028663878628773,0.0300980513838897,147220.0,5664.0,25.99223163841808,0.1530785649019539,0.2864072802025621,0.2167101649200435,1.0,0.57,0.7,0.5922,0.6461,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,slv,0.1678,14,40,0.0494613489911178,0.0977691924227318,19831.0,5664.0,3.5012358757062145,0.2060847233614264,0.2864072802025621,0.0786514878977934,0.1667,0.36,0.6,0.0002,0.669,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ron,0.1638,21,33,0.006431305156004,0.0421522439871063,180543.0,5664.0,31.87552966101695,0.0694440121312349,0.2864072802025621,0.5738578429927724,0.8889,0.54,0.7,0.6409999999999999,0.6552,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,rus,0.1924,4,50,0.0013742088733719,0.0123951652688702,208458.0,5664.0,36.80402542372882,0.0964285880092507,0.2864072802025621,0.4399888603006023,0.4,0.52,0.7,0.6162,0.688,0.2,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,7
eng,bos,srp,0.3094,2,52,0.0604980438902133,0.1938047054441616,136898.0,5664.0,24.16984463276836,0.118161372540582,0.2864072802025621,0.3450808925097239,0.125,0.56,0.6,0.8278,0.0,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,9
eng,bos,tam,0.1133,38,16,0.0023088607594936,0.0102733329182491,6224.0,5664.0,1.0988700564971752,0.3562306111760203,0.2864072802025621,0.0594337345664156,1.0,0.68,0.8,0.0002,0.6196,0.3,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,kaz,0.0388,53,1,0.0021709777342405,0.0102551275637818,3317.0,5664.0,0.5856285310734464,0.4085868404479615,0.2864072802025621,0.1819822411125244,1.0,0.86,0.9,0.879,0.0,0.2,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,mar,0.0564,42,12,0.0009945110639355,0.0074004975124378,9840.0,5664.0,1.7372881355932204,0.2322249832366978,0.2864072802025621,0.035788765515621,0.8571,0.67,0.8,0.0002,0.6284,0.3,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ukr,0.1851,6,48,0.0017310079038474,0.0118760437929114,108495.0,5664.0,19.1551906779661,0.1235396855198613,0.2864072802025621,0.3233711408159928,0.5,0.47,0.7,0.0002,0.6737,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,5
eng,bos,tha,0.1527,28,26,0.0009263065264084,0.0150198609731876,98064.0,5664.0,17.3135593220339,0.7771632165854434,0.2864072802025621,2.9360470926089115,1.0,0.73,0.8,0.5687,0.6372,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,bel,0.0412,50,4,0.0025847079280041,0.0106595187632464,4509.0,5664.0,0.7960805084745762,0.3293946585553364,0.2864072802025621,0.0225275422791538,0.4,0.56,0.6,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,tur,0.1343,33,21,0.0034368787504709,0.0348295772024585,182470.0,5664.0,32.21574858757062,0.1328765378661588,0.2864072802025621,0.2873575374795884,1.0,0.65,0.8,0.5922,0.6196,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,aze,0.0433,48,6,0.0067795875931381,0.0269494697442295,5946.0,5664.0,1.0497881355932204,0.3250306645851918,0.2864072802025621,0.0181858056812916,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,deu,0.1632,22,32,0.0043347813282285,0.0317135232421026,168112.0,5664.0,29.680790960451976,0.0719886721208307,0.2864072802025621,0.5604757652060692,0.8571,0.54,0.7,0.5456,0.6153,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,bul,0.1932,3,51,0.0016197076992617,0.0116908688161457,174444.0,5664.0,30.79872881355932,0.0776678544804686,0.2864072802025621,0.5311789576398486,0.4286,0.51,0.7,0.6162,0.6416,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,8
eng,bos,nob,0.1571,27,27,0.0104737984178242,0.034957627118644,15825.0,5664.0,2.79396186440678,0.138628018572844,0.2864072802025621,0.2662311562622157,1.0,0.39,0.7,0.5922,0.5898,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,kat,0.1251,37,17,0.001742395794217,0.0104490608284612,13193.0,5664.0,2.3292725988700567,0.2909344954921987,0.2864072802025621,0.0002498585348946,1.0,0.62,0.8,0.5687,0.6832,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,dan,0.1662,16,38,0.0099674424975502,0.03929126515387,44940.0,5664.0,7.934322033898304,0.0955525499244172,0.2864072802025621,0.4440560079277937,0.875,0.45,0.5,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,hye,0.0533,43,11,0.0022109638538995,0.0118825432375264,21360.0,5664.0,3.7711864406779663,0.1853594297848524,0.2864072802025621,0.1244761227504349,0.75,0.58,0.7,0.6162,0.6737,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,cmn,0.1355,32,22,0.0005636575819883,0.0106037779580484,199855.0,5664.0,35.28513418079096,0.9499830149626328,0.2864072802025621,5.368004694684776,1.0,0.61,0.8,0.5687,0.624,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ind,0.1629,24,30,0.0111138127368143,0.0389134083421396,87406.0,5664.0,15.431850282485875,0.0587813658955407,0.2864072802025621,0.6316482543146192,1.0,0.65,0.8,0.5687,0.669,0.5,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,glg,0.0705,39,15,0.0090418406744937,0.030372957465386,10017.0,5664.0,1.7685381355932204,0.1863658819916414,0.2864072802025621,0.1220088685242074,0.9231,0.61,0.8,0.0002,0.6552,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,por,0.1583,26,28,0.0060605738688876,0.033885682368274,184755.0,5664.0,32.61917372881356,0.0538168106568457,0.2864072802025621,0.6595014042276693,0.9333,0.53,0.7,0.0002,0.6328,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,urd,0.0462,46,8,0.0025963873921661,0.0171029668411867,5977.0,5664.0,1.0552612994350283,0.1026684292601065,0.2864072802025621,0.4115606892657914,0.875,0.6,0.8,0.0002,0.6025,0.2,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ita,0.1485,30,24,0.0060525410118159,0.0335628761089397,204503.0,5664.0,36.10575564971752,0.0579408995458609,0.2864072802025621,0.6363213530729525,0.9,0.57,0.7,0.0002,0.6737,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,spa,0.1669999999999999,15,39,0.0056476778746532,0.034363197325243,196036.0,5664.0,34.61087570621469,0.0543028099655971,0.2864072802025621,0.6567482186325844,0.9231,0.62,0.7,0.5922,0.6832,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,ell,0.1851,6,48,0.0024977633899251,0.0127617395613926,134327.0,5664.0,23.715925141242927,0.0780298430150697,0.2864072802025621,0.5293382515189818,0.8333,0.55,0.7,0.5922,0.6929,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,4
eng,bos,ben,0.0424,49,5,0.0004447519272583,0.0058588880578409,4649.0,5664.0,0.8207980225988699,0.2354568046388585,0.2864072802025621,0.0316466961837179,0.875,0.67,0.8,0.6162,0.5983,0.3,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,jpn,0.1255,36,18,0.0003628231599918,0.0089513308435591,204091.0,5664.0,36.03301553672316,0.8502871415102725,0.2864072802025621,3.876190048525852,1.0,0.73,0.8,0.6162,0.6597,0.5,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,msa,0.0405,51,3,0.0093024562981282,0.0389842869455678,5220.0,5664.0,0.9216101694915254,0.1694119212346993,0.2864072802025621,0.1668665021131356,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,nld,0.1659,17,37,0.005611666521331,0.036698956780924,183767.0,5664.0,32.44473870056497,0.0582154548904811,0.2864072802025621,0.6347928966468085,0.9,0.54,0.7,0.0002,0.6068,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,hrv,0.3166,1,53,0.0807541616676664,0.2240094398211402,122091.0,5664.0,21.55561440677966,0.1057535076881063,0.2864072802025621,0.3978560477579277,0.125,0.7,0.9,0.0002,0.6832,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,10
eng,bos,heb,0.1688,12,42,0.0011116207899873,0.0110361741263028,211820.0,5664.0,37.3975988700565,0.0974733490361831,0.2864072802025621,0.4351628534813125,1.0,0.61,0.7,0.0002,0.7028,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,mon,0.0625,40,14,0.0025094953879544,0.012796504369538,7607.0,5664.0,1.3430437853107344,0.2306787779407957,0.2864072802025621,0.0378605253834332,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,bos,hin,0.05,44,10,0.0027284626587762,0.012496891320567,18798.0,5664.0,3.3188559322033897,0.0903921291990705,0.2864072802025621,0.4683938419344906,0.875,0.63,0.8,0.5922,0.5363,0.3,0.875,0.6116,0.7729,0.5687,0.5983,0.0887,0
eng,swe,eus,0.3376,37,17,0.0063260668618086,0.0398257622899813,5182.0,56647.0,0.0914788073507864,0.3089201877934272,0.0979344534469048,4.641252280585753,1.0,0.68,0.7,0.6409999999999999,0.6212,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,slk,0.3406,27,27,0.0192925158818746,0.0462779156327543,61470.0,56647.0,1.0851413137500665,0.1518981440419904,0.0979344534469048,0.3036213306107154,0.8571,0.64,0.6,0.0002,0.6153,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,mya,0.3399,32,22,0.0070354196991751,0.0222125974508105,21497.0,56647.0,0.37949052906597,0.5593295152337758,0.0979344534469048,22.19600817970562,1.0,0.79,0.6,0.5228,0.4882,0.4,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,kor,0.3356,45,9,0.0032359776075452,0.0176260467295192,205640.0,56647.0,3.6302010697830425,0.1549356682872115,0.0979344534469048,0.3387639713355105,1.0,0.68,0.6,0.6409999999999999,0.5026,0.4,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,lit,0.3357,44,10,0.0123590644433208,0.0426020091777254,41919.0,56647.0,0.7400038837008138,0.2006074442648472,0.0979344534469048,1.0991106552124863,0.75,0.59,0.6,0.6409999999999999,0.5211,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,ara,0.3456,14,40,0.0031305891988294,0.0143273433705682,214111.0,56647.0,3.7797412043003167,0.0979378278071106,0.0979344534469048,1.1871671576516643e-09,1.0,0.64,0.6,0.0002,0.6153,1.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,ces,0.3429,23,31,0.0207726084762485,0.0508296186230807,103094.0,56647.0,1.819937507723269,0.1240775873034978,0.0979344534469048,0.0712597484944786,0.8571,0.57,0.6,0.0002,0.573,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,epo,0.3385,34,20,0.0087234688840794,0.0416640756171879,6536.0,56647.0,0.1153812205412466,0.2440067115636564,0.0979344534469048,2.2246642619664443,1.0,0.71,0.8,0.0002,0.6153,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,fin,0.3354,46,8,0.0123238889544892,0.0434053651266766,24222.0,56647.0,0.4275954596006849,0.2896986479145289,0.0979344534469048,3.83410527223832,1.0,0.53,0.5,0.5687,0.4418,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,sqi,0.3373,38,16,0.0248063768443665,0.0564761372804567,44525.0,56647.0,0.7860080851589669,0.1192930932058459,0.0979344534469048,0.0475637594269304,1.0,0.64,0.6,0.0002,0.6153,1.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,vie,0.3509,7,47,0.0450648215489114,0.0617123795404003,171995.0,56647.0,3.0362596430525888,0.0170320637529699,0.0979344534469048,0.6824199145995957,1.0,0.65,0.6,0.5456,0.5354,0.4,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,4
eng,swe,fra,0.3541,4,50,0.0298658536081537,0.0566282955811362,192304.0,56647.0,3.3947781877239747,0.0453608738946853,0.0979344534469048,0.2881801661032871,0.9375,0.44,0.5,0.5456,0.4845,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,7
eng,swe,est,0.3379,35,19,0.0098639648920723,0.0379235312402859,10738.0,56647.0,0.189559906085053,0.2789245014245014,0.0979344534469048,3.415374899991692,1.0,0.54,0.7,0.0002,0.6153,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,mkd,0.3451,18,36,0.0051005327375837,0.0150445765230312,25335.0,56647.0,0.4472434550814695,0.1514663046161441,0.0979344534469048,0.2987813710308293,0.8571,0.63,0.6,0.0002,0.5797,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,bos,0.3347,48,6,0.0084887580049548,0.0394352180133109,5664.0,56647.0,0.0999876427701378,0.2864072802025621,0.0979344534469048,3.70362051089903,0.8571,0.53,0.7,0.0002,0.6153,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,pol,0.3464,12,42,0.0187800647647365,0.051599331807214,176378.0,56647.0,3.113633555175032,0.1171314912318414,0.0979344534469048,0.0384235450540102,0.8333,0.58,0.6,0.6162,0.5444,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,fas,0.3403,30,24,0.0045785729683121,0.0153460503790657,150965.0,56647.0,2.6650131516232105,0.0491403905263959,0.0979344534469048,0.2482349661889673,1.0,0.64,0.6,0.0002,0.6153,1.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,kur,0.3343,51,3,0.0008028741271785,0.0081124597473371,10440.0,56647.0,0.1842992568008897,0.2289167182626371,0.0979344534469048,1.7887678607169892,1.0,0.71,0.8,0.0002,0.6153,0.2,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,hun,0.3425,24,30,0.0138971395654443,0.0470828435315226,147220.0,56647.0,2.5989019718608217,0.1530785649019539,0.0979344534469048,0.3170496503865079,1.0,0.63,0.6,0.5922,0.4904,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,slv,0.3366,40,14,0.0162862770290781,0.0436106106727961,19831.0,56647.0,0.3500803219941038,0.2060847233614264,0.0979344534469048,1.2195067469854828,0.8333,0.56,0.5,0.0002,0.5107,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,ron,0.3454,16,38,0.0267339392473304,0.0593906433471355,180543.0,56647.0,3.1871590728546964,0.0694440121312349,0.0979344534469048,0.0846305854246688,0.8889,0.48,0.6,0.6409999999999999,0.551,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,rus,0.3496,10,44,0.0056868194888264,0.0166000614817091,208458.0,56647.0,3.679947746570869,0.0964285880092507,0.0979344534469048,0.0002364293145935,0.8,0.56,0.6,0.6162,0.578,0.2,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,1
eng,swe,srp,0.342,26,28,0.0116931002349765,0.0422700829310558,136898.0,56647.0,2.416685790950977,0.118161372540582,0.0979344534469048,0.0426568190560931,0.8571,0.58,0.8,0.8278,0.6153,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,tam,0.3406,27,27,0.0023860740044467,0.0126629422718808,6224.0,56647.0,0.1098734266598407,0.3562306111760203,0.0979344534469048,6.956085058514549,1.0,0.73,0.6,0.0002,0.5792,0.4,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,kaz,0.3387,33,21,0.0016862214503523,0.0117823078361698,3317.0,56647.0,0.0585556163609723,0.4085868404479615,0.0979344534469048,10.061862590652792,1.0,0.88,0.9,0.879,0.6153,0.2,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,mar,0.3377,36,18,0.0008806382866301,0.0084320168640337,9840.0,56647.0,0.1737073454904937,0.2322249832366978,0.0979344534469048,1.8802680498215727,0.8571,0.75,0.6,0.0002,0.5352,0.3,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,ukr,0.3442,19,35,0.0059435471873378,0.0157252096694622,108495.0,56647.0,1.9152823627023496,0.1235396855198613,0.0979344534469048,0.0683575399460454,0.8571,0.51,0.5,0.0002,0.5227,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,tha,0.3366,40,14,0.0035773557071731,0.0202338964173009,98064.0,56647.0,1.7311419845711158,0.7771632165854434,0.0979344534469048,48.1017779610842,1.0,0.63,0.6,0.5687,0.4466,0.4,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,bel,0.3345,49,5,0.0024271610883698,0.0128021875582623,4509.0,56647.0,0.0795982134976256,0.3293946585553364,0.0979344534469048,5.585752124420533,0.8571,0.71,0.8,0.0002,0.6153,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,tur,0.3463,13,41,0.0146933659336748,0.0495791037385491,182470.0,56647.0,3.221176761346585,0.1328765378661588,0.0979344534469048,0.1272994740544755,1.0,0.73,0.6,0.5922,0.4765,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,aze,0.3363,42,12,0.0068692697910364,0.0360718950183469,5946.0,56647.0,0.1049658410860239,0.3250306645851918,0.0979344534469048,5.377108120407591,1.0,0.64,0.6,0.0002,0.6153,1.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,deu,0.3547,2,52,0.0265777391691405,0.0636678628882564,168112.0,56647.0,2.9677123236888097,0.0719886721208307,0.0979344534469048,0.0701879404697538,0.5714,0.43,0.5,0.5456,0.426,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,9
eng,swe,bul,0.3535,6,48,0.005749519485408,0.0163180172995521,174444.0,56647.0,3.0794922943845218,0.0776678544804686,0.0979344534469048,0.0428243460411464,0.8571,0.45,0.5,0.6162,0.5343,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,5
eng,swe,nob,0.3429999999999999,22,32,0.0557623921064494,0.1112629682549543,15825.0,56647.0,0.2793616608116934,0.138628018572844,0.0979344534469048,0.1726555214320837,1.0,0.35,0.5,0.5922,0.4852,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,kat,0.3373,38,16,0.002800331659392,0.0124015625968872,13193.0,56647.0,0.2328984765300898,0.2909344954921987,0.0979344534469048,3.883683226299945,1.0,0.6,0.7,0.5687,0.6393,0.2,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,dan,0.354,5,49,0.0704461633029402,0.1254493615966282,44940.0,56647.0,0.7933341571486575,0.0955525499244172,0.0979344534469048,0.0005915307494944,0.2857,0.33,0.7,0.0002,0.6153,0.0,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,6
eng,swe,hye,0.3327,52,2,0.0034967027019328,0.0156298455622402,21360.0,56647.0,0.3770720426500962,0.1853594297848524,0.0979344534469048,0.7968930495736588,0.75,0.59,0.6,0.6162,0.5797,0.1,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
eng,swe,cmn,0.3436,20,34,0.0020048874661796,0.0138672213555208,199855.0,56647.0,3.528077391565308,0.9499830149626328,0.0979344534469048,75.69334316662815,1.0,0.63,0.6,0.5687,0.5902,0.3,0.5714,0.4235,0.5233,0.5687,0.5242,0.0676,0
